t,order
2.200000000000000178e+00,5.485012222126161435e-02
2.250000000000000000e+00,5.516516054686278203e-02
2.300000000000000266e+00,5.596041197201990364e-02
2.350000000000000089e+00,5.720841863753020617e-02
2.400000000000000355e+00,5.886886520269676848e-02
2.450000000000000178e+00,6.089341133444335641e-02
2.500000000000000000e+00,6.323047709344839507e-02
2.550000000000000266e+00,6.582903596591549444e-02
2.600000000000000089e+00,6.864103931220910670e-02
2.650000000000000355e+00,7.162267015961709671e-02
2.700000000000000178e+00,7.473440412752989370e-02
2.750000000000000000e+00,7.794057144672240922e-02
2.800000000000000266e+00,8.120940558129273457e-02
2.850000000000000089e+00,8.451248495624931467e-02
2.900000000000000355e+00,8.782415836621625116e-02
2.950000000000000178e+00,9.112107848325655401e-02
3.000000000000000000e+00,9.438186767807074662e-02
3.050000000000000266e+00,9.758711925344476512e-02
3.100000000000000089e+00,1.007187368979921699e-01
3.150000000000000355e+00,1.037599473819577484e-01
3.200000000000000178e+00,1.066950414527701313e-01
3.250000000000000000e+00,1.095088887897216479e-01
3.300000000000000266e+00,1.121865129509448666e-01
3.350000000000000089e+00,1.147127695765444572e-01
3.400000000000000355e+00,1.170726312896296223e-01
3.450000000000000178e+00,1.192499613725741120e-01
3.500000000000000000e+00,1.212283840592982970e-01
3.550000000000000266e+00,1.229918014393235198e-01
3.600000000000000089e+00,1.245243044120988019e-01
3.650000000000000355e+00,1.258101484309319951e-01
3.700000000000000178e+00,1.268338247163693921e-01
3.750000000000000000e+00,1.275806996624420098e-01
3.800000000000000266e+00,1.280385523871219455e-01
3.850000000000000089e+00,1.281967589740108660e-01
3.900000000000000355e+00,1.280484157164771264e-01
3.950000000000000178e+00,1.275907944104307523e-01
4.000000000000000000e+00,1.268254954809143187e-01
4.049999999999999822e+00,1.257584427508829927e-01
4.100000000000000533e+00,1.243997416974436943e-01
4.150000000000000355e+00,1.227642929838177049e-01
4.200000000000000178e+00,1.208716077944659573e-01
4.250000000000000000e+00,1.187437125963327483e-01
4.299999999999999822e+00,1.164043003507602980e-01
4.350000000000000533e+00,1.138779974053778371e-01
4.400000000000000355e+00,1.111896779493772303e-01
4.450000000000000178e+00,1.083638746186229435e-01
4.500000000000000000e+00,1.054242109061753058e-01
4.549999999999999822e+00,1.023928025702924016e-01
4.600000000000000533e+00,9.929139658753920183e-02
4.650000000000000355e+00,9.614219131964996112e-02
4.700000000000000178e+00,9.296835733228910048e-02
4.750000000000000000e+00,8.979441441022893711e-02
4.800000000000000711e+00,8.664640298267597962e-02
4.850000000000000533e+00,8.355225122712099661e-02
4.900000000000000355e+00,8.054196665222118634e-02
4.950000000000000178e+00,7.764630303059913419e-02
5.000000000000000000e+00,7.489580764815262359e-02
5.050000000000000711e+00,7.231918154650059105e-02
5.100000000000000533e+00,6.994154662173256154e-02
5.150000000000000355e+00,6.778276614572727177e-02
5.200000000000000178e+00,6.585578103559623642e-02
5.250000000000000000e+00,6.416564387387153900e-02
5.300000000000000711e+00,6.270853655858661668e-02
5.350000000000000533e+00,6.147166690047550786e-02
5.400000000000000355e+00,6.043422696626495061e-02
5.450000000000000178e+00,5.956893228885561109e-02
5.500000000000000000e+00,5.884383408574187652e-02
5.550000000000000711e+00,5.822412831342916456e-02
5.600000000000000533e+00,5.767459107825902848e-02
5.650000000000000355e+00,5.716156898329215891e-02
5.700000000000000178e+00,5.665467227065356520e-02
5.750000000000000000e+00,5.612820603885035342e-02
5.800000000000000711e+00,5.556247932750368185e-02
5.850000000000000533e+00,5.494477191061064580e-02
5.900000000000000355e+00,5.427027741857379933e-02
5.950000000000000178e+00,5.354337367219878796e-02
6.000000000000000000e+00,5.277847505840690956e-02
6.050000000000000711e+00,5.200077512600506657e-02
6.100000000000000533e+00,5.124675296132145258e-02
6.150000000000000355e+00,5.056444416147698462e-02
6.200000000000000178e+00,5.001227241518409194e-02
6.250000000000000000e+00,4.965661048702960795e-02
6.300000000000000711e+00,4.956774559071143449e-02
6.350000000000000533e+00,4.981310421112662701e-02
6.400000000000000355e+00,5.044934464455843454e-02
6.450000000000000178e+00,5.151488070432350130e-02
6.500000000000000000e+00,5.302471920067101246e-02
6.550000000000000711e+00,5.496836987457680290e-02
6.600000000000000533e+00,5.731203017026496177e-02
6.650000000000000355e+00,6.000444433014155698e-02
6.700000000000000178e+00,6.298424395422971833e-02
6.750000000000000000e+00,6.618716491370255084e-02
6.800000000000000711e+00,6.955212629346516073e-02
6.850000000000000533e+00,7.302632475037582060e-02
6.900000000000000355e+00,7.656853059638979442e-02
6.950000000000000178e+00,8.014998618160537602e-02
7.000000000000000000e+00,8.375435913144035904e-02
7.050000000000000711e+00,8.737654703800448730e-02
